,Timestamp,UTC,Callsign,Altitude,Speed,Direction,Position NS,Position OW,Flightphase,Country
328,1621158111,2021-05-16 09:41:51,RYR1TZ,700,131,201,54.639771,25.289639,descend,Lithuania
329,1621158117,2021-05-16 09:41:57,RYR1TZ,700,105,201,54.636978,25.287701,descend,Lithuania
330,1621158123,2021-05-16 09:42:03,RYR1TZ,0,52,202,54.635033,25.286407,descend,Lithuania
331,1621158129,2021-05-16 09:42:09,RYR1TZ,0,15,202,54.6343,25.285923,descend,Lithuania
332,1621158134,2021-05-16 09:42:14,RYR1TZ,0,8,236,54.634205,25.2857,descend,Lithuania
333,1621158138,2021-05-16 09:42:18,RYR1TZ,0,8,267,54.63422,25.285492,descend,Lithuania
334,1621158141,2021-05-16 09:42:21,RYR1TZ,0,10,284,54.634266,25.285242,descend,Lithuania
335,1621158146,2021-05-16 09:42:26,RYR1TZ,0,13,292,54.634369,25.284771,descend,Lithuania
336,1621158149,2021-05-16 09:42:29,RYR1TZ,0,12,298,54.634441,25.284513,descend,Lithuania
337,1621158153,2021-05-16 09:42:33,RYR1TZ,0,12,320,54.634575,25.284286,descend,Lithuania
338,1621158158,2021-05-16 09:42:38,RYR1TZ,0,12,345,54.63485,25.284126,descend,Lithuania
339,1621158162,2021-05-16 09:42:42,RYR1TZ,0,12,348,54.635067,25.284035,descend,Lithuania
340,1621158166,2021-05-16 09:42:46,RYR1TZ,0,13,348,54.6353,25.283953,descend,Lithuania
341,1621158170,2021-05-16 09:42:50,RYR1TZ,0,14,348,54.635544,25.283848,descend,Lithuania
342,1621158174,2021-05-16 09:42:54,RYR1TZ,0,15,348,54.635799,25.283762,descend,Lithuania
343,1621158178,2021-05-16 09:42:58,RYR1TZ,0,16,348,54.636082,25.28364,descend,Lithuania
344,1621158185,2021-05-16 09:43:05,RYR1TZ,0,18,345,54.636684,25.283411,descend,Lithuania
345,1621158192,2021-05-16 09:43:12,RYR1TZ,0,19,345,54.637299,25.283155,descend,Lithuania
346,1621158204,2021-05-16 09:43:24,RYR1TZ,0,21,348,54.63842,25.282703,descend,Lithuania
347,1621158209,2021-05-16 09:43:29,RYR1TZ,0,21,348,54.638897,25.282537,descend,Lithuania
348,1621158216,2021-05-16 09:43:36,RYR1TZ,0,21,348,54.639622,25.282248,descend,Lithuania
349,1621158222,2021-05-16 09:43:42,RYR1TZ,0,19,348,54.640167,25.282038,descend,Lithuania
350,1621158227,2021-05-16 09:43:47,RYR1TZ,0,18,345,54.640583,25.281872,descend,Lithuania
351,1621158235,2021-05-16 09:43:55,RYR1TZ,0,15,345,54.641144,25.281643,descend,Lithuania
352,1621158240,2021-05-16 09:44:00,RYR1TZ,0,12,8,54.641479,25.281601,descend,Lithuania
353,1621158244,2021-05-16 09:44:04,RYR1TZ,0,11,47,54.641644,25.281851,descend,Lithuania
354,1621158248,2021-05-16 09:44:08,RYR1TZ,0,11,73,54.641701,25.282204,descend,Lithuania
355,1621158252,2021-05-16 09:44:12,RYR1TZ,0,11,78,54.641727,25.28249,descend,Lithuania
356,1621158256,2021-05-16 09:44:16,RYR1TZ,0,11,78,54.641773,25.282869,descend,Lithuania
357,1621158259,2021-05-16 09:44:19,RYR1TZ,0,12,64,54.641842,25.28314,descend,Lithuania
358,1621158265,2021-05-16 09:44:25,RYR1TZ,0,11,25,54.642097,25.283453,descend,Lithuania
359,1621158270,2021-05-16 09:44:30,RYR1TZ,0,12,11,54.642391,25.28356,descend,Lithuania
360,1621158275,2021-05-16 09:44:35,RYR1TZ,0,12,11,54.642632,25.28364,descend,Lithuania
361,1621158280,2021-05-16 09:44:40,RYR1TZ,0,12,11,54.642906,25.283722,descend,Lithuania
362,1621158284,2021-05-16 09:44:44,RYR1TZ,0,12,11,54.643158,25.283785,descend,Lithuania
363,1621158288,2021-05-16 09:44:48,RYR1TZ,0,13,8,54.643364,25.283842,descend,Lithuania
364,1621158292,2021-05-16 09:44:52,RYR1TZ,0,12,1,54.643585,25.283848,descend,Lithuania
365,1621158295,2021-05-16 09:44:55,RYR1TZ,0,12,345,54.643787,25.283762,descend,Lithuania
366,1621158299,2021-05-16 09:44:59,RYR1TZ,0,12,329,54.643993,25.283598,descend,Lithuania
367,1621158302,2021-05-16 09:45:02,RYR1TZ,0,12,312,54.644096,25.283398,descend,Lithuania
368,1621158305,2021-05-16 09:45:05,RYR1TZ,0,12,298,54.644157,25.283182,descend,Lithuania
369,1621158309,2021-05-16 09:45:09,RYR1TZ,0,10,286,54.644215,25.28285,descend,Lithuania
370,1621158312,2021-05-16 09:45:12,RYR1TZ,0,9,267,54.644211,25.28261,descend,Lithuania
371,1621158316,2021-05-16 09:45:16,RYR1TZ,0,9,239,54.644112,25.282351,descend,Lithuania
372,1621158320,2021-05-16 09:45:20,RYR1TZ,0,8,239,54.644016,25.282125,descend,Lithuania
373,1621158326,2021-05-16 09:45:26,RYR1TZ,0,4,236,54.64397,25.281904,descend,Lithuania
374,1621158342,2021-05-16 09:45:42,RYR1TZ,0,1,236,54.641434,25.28158,descend,Lithuania
