Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1621763909,2021-05-23T09:58:29Z,RYR1TZ,"53.276104,27.021683",8675,290,89
1621763911,2021-05-23T09:58:31Z,RYR1TZ,"53.276321,27.026133",8650,289,85
1621763914,2021-05-23T09:58:34Z,RYR1TZ,"53.276962,27.033743",8625,287,81
1621763917,2021-05-23T09:58:37Z,RYR1TZ,"53.277557,27.039316",8600,285,79
1621763920,2021-05-23T09:58:40Z,RYR1TZ,"53.278477,27.047209",8550,284,78
1621763921,2021-05-23T09:58:41Z,RYR1TZ,"53.27861,27.048105",8550,284,78
1621763923,2021-05-23T09:58:43Z,RYR1TZ,"53.279251,27.053598",8525,283,78
1621763927,2021-05-23T09:58:47Z,RYR1TZ,"53.280167,27.060974",8475,281,78
1621763932,2021-05-23T09:58:52Z,RYR1TZ,"53.281456,27.071606",8425,279,78
1621763933,2021-05-23T09:58:53Z,RYR1TZ,"53.281677,27.073452",8425,279,78
1621763935,2021-05-23T09:58:55Z,RYR1TZ,"53.282181,27.077532",8400,279,78
1621763938,2021-05-23T09:58:58Z,RYR1TZ,"53.283005,27.08428",8400,280,78
1621763939,2021-05-23T09:58:59Z,RYR1TZ,"53.283272,27.086065",8375,280,78
1621763950,2021-05-23T09:59:10Z,RYR1TZ,"53.286903,27.109411",8300,277,72
1621763962,2021-05-23T09:59:22Z,RYR1TZ,"53.292297,27.13364",8175,276,69
1621763968,2021-05-23T09:59:28Z,RYR1TZ,"53.295189,27.146328",8100,276,68
1621763980,2021-05-23T09:59:40Z,RYR1TZ,"53.300858,27.169033",8025,274,64
1621763986,2021-05-23T09:59:46Z,RYR1TZ,"53.304825,27.179853",7975,270,56
1621763992,2021-05-23T09:59:52Z,RYR1TZ,"53.309433,27.190031",7925,270,52
1621763993,2021-05-23T09:59:53Z,RYR1TZ,"53.309807,27.190758",7900,270,52
1621763996,2021-05-23T09:59:56Z,RYR1TZ,"53.31221,27.195871",7875,269,51
1621763998,2021-05-23T09:59:58Z,RYR1TZ,"53.314316,27.200266",7850,269,51
1621764005,2021-05-23T10:00:05Z,RYR1TZ,"53.319031,27.210073",7800,269,51
1621764008,2021-05-23T10:00:08Z,RYR1TZ,"53.321503,27.215254",7775,270,51
1621764011,2021-05-23T10:00:11Z,RYR1TZ,"53.323772,27.220001",7750,270,51
1621764022,2021-05-23T10:00:22Z,RYR1TZ,"53.332989,27.23947",7650,271,51
1621764035,2021-05-23T10:00:35Z,RYR1TZ,"53.342579,27.259747",7550,270,51
1621764047,2021-05-23T10:00:47Z,RYR1TZ,"53.351936,27.279457",7450,268,51
1621764059,2021-05-23T10:00:59Z,RYR1TZ,"53.361572,27.298199",7350,266,45
1621764074,2021-05-23T10:01:14Z,RYR1TZ,"53.375259,27.319443",7225,264,42
1621764086,2021-05-23T10:01:26Z,RYR1TZ,"53.38578,27.335438",7125,265,42
1621764098,2021-05-23T10:01:38Z,RYR1TZ,"53.396805,27.352112",7025,264,42
1621764110,2021-05-23T10:01:50Z,RYR1TZ,"53.408249,27.369375",6900,264,42
1621764122,2021-05-23T10:02:02Z,RYR1TZ,"53.418648,27.385118",6800,264,42
1621764134,2021-05-23T10:02:14Z,RYR1TZ,"53.430084,27.402178",6700,263,41
1621764146,2021-05-23T10:02:26Z,RYR1TZ,"53.440384,27.417559",6600,262,41
1621764159,2021-05-23T10:02:39Z,RYR1TZ,"53.452072,27.435043",6500,261,41
1621764171,2021-05-23T10:02:51Z,RYR1TZ,"53.463043,27.45146",6425,262,41
1621764182,2021-05-23T10:03:02Z,RYR1TZ,"53.47316,27.466629",6325,262,41
1621764194,2021-05-23T10:03:14Z,RYR1TZ,"53.484009,27.482849",6225,260,41
1621764205,2021-05-23T10:03:25Z,RYR1TZ,"53.494247,27.498053",6125,260,41
1621764218,2021-05-23T10:03:38Z,RYR1TZ,"53.505753,27.515024",6000,260,41
1621764231,2021-05-23T10:03:51Z,RYR1TZ,"53.517151,27.532053",6000,259,41
1621764243,2021-05-23T10:04:03Z,RYR1TZ,"53.528091,27.548452",6000,260,41
1621764254,2021-05-23T10:04:14Z,RYR1TZ,"53.538116,27.563442",6000,262,41
1621764266,2021-05-23T10:04:26Z,RYR1TZ,"53.548759,27.579319",6000,261,41
1621764277,2021-05-23T10:04:37Z,RYR1TZ,"53.55835,27.593418",6000,261,41
1621764289,2021-05-23T10:04:49Z,RYR1TZ,"53.569382,27.609663",6000,262,41
1621764301,2021-05-23T10:05:01Z,RYR1TZ,"53.580555,27.626091",6000,262,41
1621764311,2021-05-23T10:05:11Z,RYR1TZ,"53.589958,27.640066",6000,262,41
1621764325,2021-05-23T10:05:25Z,RYR1TZ,"53.601177,27.659939",6000,263,53
1621764328,2021-05-23T10:05:28Z,RYR1TZ,"53.603271,27.665998",6000,265,61
1621764331,2021-05-23T10:05:31Z,RYR1TZ,"53.604576,27.670763",6000,266,65
1621764334,2021-05-23T10:05:34Z,RYR1TZ,"53.605927,27.677307",6000,267,72
1621764337,2021-05-23T10:05:37Z,RYR1TZ,"53.606781,27.683664",6000,267,78
1621764340,2021-05-23T10:05:40Z,RYR1TZ,"53.607368,27.689909",6000,267,81
1621764341,2021-05-23T10:05:41Z,RYR1TZ,"53.607414,27.69112",6000,267,80
1621764343,2021-05-23T10:05:43Z,RYR1TZ,"53.607697,27.696049",6000,267,84
1621764344,2021-05-23T10:05:44Z,RYR1TZ,"53.607742,27.697018",6000,267,84
1621764350,2021-05-23T10:05:50Z,RYR1TZ,"53.608299,27.710186",6000,266,86
1621764352,2021-05-23T10:05:52Z,RYR1TZ,"53.608475,27.714582",6000,266,86
1621764354,2021-05-23T10:05:54Z,RYR1TZ,"53.608627,27.717859",6000,266,86
1621764355,2021-05-23T10:05:55Z,RYR1TZ,"53.608719,27.720688",6000,266,86
1621764358,2021-05-23T10:05:58Z,RYR1TZ,"53.608952,27.726988",6000,266,86
1621764361,2021-05-23T10:06:01Z,RYR1TZ,"53.609184,27.73345",6000,265,86
1621764364,2021-05-23T10:06:04Z,RYR1TZ,"53.609325,27.738541",6000,265,86
1621764376,2021-05-23T10:06:16Z,RYR1TZ,"53.610214,27.764727",6000,266,86
1621764386,2021-05-23T10:06:26Z,RYR1TZ,"53.610859,27.785635",6000,267,86
1621764397,2021-05-23T10:06:37Z,RYR1TZ,"53.611511,27.80785",6000,266,87
1621764409,2021-05-23T10:06:49Z,RYR1TZ,"53.61232,27.832058",6000,266,86
1621764422,2021-05-23T10:07:02Z,RYR1TZ,"53.613235,27.858177",6000,268,86
1621764433,2021-05-23T10:07:13Z,RYR1TZ,"53.614212,27.883139",5875,269,86
1621764446,2021-05-23T10:07:26Z,RYR1TZ,"53.615097,27.909151",5700,269,86
1621764459,2021-05-23T10:07:39Z,RYR1TZ,"53.616074,27.937424",5500,268,86
1621764470,2021-05-23T10:07:50Z,RYR1TZ,"53.616806,27.959499",5375,268,86
1621764484,2021-05-23T10:08:04Z,RYR1TZ,"53.617889,27.989124",5175,267,86
1621764501,2021-05-23T10:08:21Z,RYR1TZ,"53.619148,28.022568",4975,265,86
1621764506,2021-05-23T10:08:26Z,RYR1TZ,"53.619507,28.034678",4875,265,86
1621764512,2021-05-23T10:08:32Z,RYR1TZ,"53.619938,28.046885",4800,265,86
1621764519,2021-05-23T10:08:39Z,RYR1TZ,"53.620544,28.061666",4700,264,84
1621764523,2021-05-23T10:08:43Z,RYR1TZ,"53.621147,28.067968",4650,264,81
1621764525,2021-05-23T10:08:45Z,RYR1TZ,"53.621704,28.072109",4625,265,75
1621764527,2021-05-23T10:08:47Z,RYR1TZ,"53.622452,28.076046",4600,264,72
1621764528,2021-05-23T10:08:48Z,RYR1TZ,"53.622849,28.077915",4600,265,70
1621764530,2021-05-23T10:08:50Z,RYR1TZ,"53.623711,28.081619",4550,265,67
1621764531,2021-05-23T10:08:51Z,RYR1TZ,"53.624222,28.083487",4550,265,65
1621764533,2021-05-23T10:08:53Z,RYR1TZ,"53.625824,28.088823",4500,265,62
1621764537,2021-05-23T10:08:57Z,RYR1TZ,"53.627666,28.094383",4425,265,60
1621764540,2021-05-23T10:09:00Z,RYR1TZ,"53.629528,28.099716",4375,265,59
1621764549,2021-05-23T10:09:09Z,RYR1TZ,"53.635345,28.116133",4225,264,59
1621764550,2021-05-23T10:09:10Z,RYR1TZ,"53.636044,28.118214",4200,265,59
1621764552,2021-05-23T10:09:12Z,RYR1TZ,"53.636929,28.1208",4175,265,59
1621764553,2021-05-23T10:09:13Z,RYR1TZ,"53.637909,28.123627",4150,265,59
1621764555,2021-05-23T10:09:15Z,RYR1TZ,"53.63884,28.126211",4125,264,59
1621764557,2021-05-23T10:09:17Z,RYR1TZ,"53.64006,28.129709",4100,263,59
1621764560,2021-05-23T10:09:20Z,RYR1TZ,"53.642097,28.135744",4050,263,59
1621764561,2021-05-23T10:09:21Z,RYR1TZ,"53.642761,28.137556",4025,263,59
1621764567,2021-05-23T10:09:27Z,RYR1TZ,"53.646427,28.148024",3925,261,59
1621764574,2021-05-23T10:09:34Z,RYR1TZ,"53.650616,28.159897",3825,260,58
1621764581,2021-05-23T10:09:41Z,RYR1TZ,"53.655132,28.172581",3725,258,59
1621764589,2021-05-23T10:09:49Z,RYR1TZ,"53.659653,28.185268",3675,254,58
1621764597,2021-05-23T10:09:57Z,RYR1TZ,"53.664955,28.199804",3600,253,58
1621764603,2021-05-23T10:10:03Z,RYR1TZ,"53.668625,28.209751",3525,253,57
1621764610,2021-05-23T10:10:10Z,RYR1TZ,"53.672684,28.220726",3450,255,58
1621764616,2021-05-23T10:10:16Z,RYR1TZ,"53.676498,28.231148",3350,253,58
1621764622,2021-05-23T10:10:22Z,RYR1TZ,"53.680023,28.241062",3275,255,59
1621764630,2021-05-23T10:10:30Z,RYR1TZ,"53.685196,28.25613",3150,255,59
1621764636,2021-05-23T10:10:36Z,RYR1TZ,"53.688995,28.266253",3100,254,56
1621764640,2021-05-23T10:10:40Z,RYR1TZ,"53.691441,28.271538",3125,252,49
1621764642,2021-05-23T10:10:42Z,RYR1TZ,"53.693527,28.275198",3100,251,47
1621764643,2021-05-23T10:10:43Z,RYR1TZ,"53.693909,28.27582",3100,250,44
1621764646,2021-05-23T10:10:46Z,RYR1TZ,"53.696732,28.279829",3100,249,38
1621764649,2021-05-23T10:10:49Z,RYR1TZ,"53.699066,28.282576",3100,248,35
1621764651,2021-05-23T10:10:51Z,RYR1TZ,"53.701778,28.285191",3100,246,30
1621764652,2021-05-23T10:10:52Z,RYR1TZ,"53.702316,28.285715",3100,245,28
1621764654,2021-05-23T10:10:54Z,RYR1TZ,"53.704895,28.287775",3100,245,26
1621764655,2021-05-23T10:10:55Z,RYR1TZ,"53.70578,28.288502",3100,244,25
1621764660,2021-05-23T10:11:00Z,RYR1TZ,"53.71106,28.292227",3100,245,22
1621764664,2021-05-23T10:11:04Z,RYR1TZ,"53.714581,28.294724",3100,246,22
1621764667,2021-05-23T10:11:07Z,RYR1TZ,"53.717651,28.296824",3100,245,22
1621764670,2021-05-23T10:11:10Z,RYR1TZ,"53.721653,28.299488",3100,242,21
1621764672,2021-05-23T10:11:12Z,RYR1TZ,"53.72374,28.300703",3100,240,19
1621764673,2021-05-23T10:11:13Z,RYR1TZ,"53.724747,28.301174",3100,238,18
1621764676,2021-05-23T10:11:16Z,RYR1TZ,"53.72731,28.302114",3100,234,13
1621764679,2021-05-23T10:11:19Z,RYR1TZ,"53.730362,28.302639",3100,227,3
1621764685,2021-05-23T10:11:25Z,RYR1TZ,"53.736504,28.30167",3100,216,348
1621764688,2021-05-23T10:11:28Z,RYR1TZ,"53.739349,28.300232",3100,212,340
1621764691,2021-05-23T10:11:31Z,RYR1TZ,"53.742096,28.298035",3100,207,332
1621764694,2021-05-23T10:11:34Z,RYR1TZ,"53.744385,28.295523",3100,204,323
1621764698,2021-05-23T10:11:38Z,RYR1TZ,"53.746948,28.291365",3100,200,315
1621764703,2021-05-23T10:11:43Z,RYR1TZ,"53.749725,28.284706",3100,196,302
1621764705,2021-05-23T10:11:45Z,RYR1TZ,"53.750751,28.281717",3100,195,300
1621764706,2021-05-23T10:11:46Z,RYR1TZ,"53.751297,28.280222",3100,196,299
1621764708,2021-05-23T10:11:48Z,RYR1TZ,"53.752258,28.277395",3100,196,299
1621764709,2021-05-23T10:11:49Z,RYR1TZ,"53.752487,28.27669",3100,196,299
1621764718,2021-05-23T10:11:58Z,RYR1TZ,"53.756973,28.264212",3100,200,302
1621764722,2021-05-23T10:12:02Z,RYR1TZ,"53.758526,28.260067",3100,200,302
1621764724,2021-05-23T10:12:04Z,RYR1TZ,"53.759628,28.257151",3100,198,301
1621764725,2021-05-23T10:12:05Z,RYR1TZ,"53.760361,28.25511",3100,198,301
1621764727,2021-05-23T10:12:07Z,RYR1TZ,"53.761276,28.252598",3100,198,301
1621764741,2021-05-23T10:12:21Z,RYR1TZ,"53.768143,28.235178",3125,195,308
1621764747,2021-05-23T10:12:27Z,RYR1TZ,"53.772118,28.228561",3125,206,317
1621764752,2021-05-23T10:12:32Z,RYR1TZ,"53.775608,28.223635",3150,209,321
1621764757,2021-05-23T10:12:37Z,RYR1TZ,"53.779984,28.217899",3125,205,322
1621764761,2021-05-23T10:12:41Z,RYR1TZ,"53.782333,28.214853",3125,202,321
1621764767,2021-05-23T10:12:47Z,RYR1TZ,"53.786827,28.208529",3125,196,319
1621764780,2021-05-23T10:13:00Z,RYR1TZ,"53.795628,28.195442",2975,186,318
1621764788,2021-05-23T10:13:08Z,RYR1TZ,"53.800514,28.188334",2825,185,319
1621764797,2021-05-23T10:13:17Z,RYR1TZ,"53.806286,28.179932",2700,178,318
1621764806,2021-05-23T10:13:26Z,RYR1TZ,"53.812042,28.171143",2550,173,318
1621764819,2021-05-23T10:13:39Z,RYR1TZ,"53.819778,28.16",2375,168,319
1621764829,2021-05-23T10:13:49Z,RYR1TZ,"53.825317,28.151682",2225,165,318
1621764849,2021-05-23T10:14:09Z,RYR1TZ,"53.836807,28.134653",1925,162,318
1621764860,2021-05-23T10:14:20Z,RYR1TZ,"53.842529,28.126333",1775,154,319
1621764870,2021-05-23T10:14:30Z,RYR1TZ,"53.847839,28.118408",1650,148,318
1621764880,2021-05-23T10:14:40Z,RYR1TZ,"53.852886,28.111025",1500,146,319
1621764907,2021-05-23T10:15:07Z,RYR1TZ,"53.866386,28.09083",1150,140,318
1621764922,2021-05-23T10:15:22Z,RYR1TZ,"53.873882,28.079924",975,144,318
1621764934,2021-05-23T10:15:34Z,RYR1TZ,"53.8797,28.071245",850,144,318
1621764990,2021-05-23T10:16:30Z,RYR1TZ,"53.895962,28.047075",0,37,315
1621764995,2021-05-23T10:16:35Z,RYR1TZ,"53.89653,28.046036",0,31,306
1621765007,2021-05-23T10:16:47Z,RYR1TZ,"53.897202,28.043854",0,23,289
1621765062,2021-05-23T10:17:42Z,RYR1TZ,"53.895092,28.044329",0,23,137
1621765068,2021-05-23T10:17:48Z,RYR1TZ,"53.894554,28.045134",0,25,137
1621765074,2021-05-23T10:17:54Z,RYR1TZ,"53.894001,28.045956",0,26,137
1621765081,2021-05-23T10:18:01Z,RYR1TZ,"53.893291,28.047005",0,28,140
1621765273,2021-05-23T10:21:13Z,RYR1TZ,"53.887104,28.027693",0,24,317
1621765279,2021-05-23T10:21:19Z,RYR1TZ,"53.88763,28.026928",0,25,317
1621765291,2021-05-23T10:21:31Z,RYR1TZ,"53.888683,28.025356",0,25,317
1621765302,2021-05-23T10:21:42Z,RYR1TZ,"53.889221,28.024548",0,6,317
1621765367,2021-05-23T10:22:47Z,RYR1TZ,"53.889908,28.024298",0,8,39
