,Timestamp,UTC,Callsign,Altitude,Speed,Direction,Position NS,Position OW,Flightphase,Country
381,1621764086,2021-05-23 10:01:26,RYR1TZ,7125,265,42,53.38578,27.335438,descend,Belarus
382,1621764098,2021-05-23 10:01:38,RYR1TZ,7025,264,42,53.396805,27.352112,descend,Belarus
383,1621764110,2021-05-23 10:01:50,RYR1TZ,6900,264,42,53.408249,27.369375,descend,Belarus
384,1621764122,2021-05-23 10:02:02,RYR1TZ,6800,264,42,53.418648,27.385118,descend,Belarus
385,1621764134,2021-05-23 10:02:14,RYR1TZ,6700,263,41,53.430084,27.402178,descend,Belarus
386,1621764146,2021-05-23 10:02:26,RYR1TZ,6600,262,41,53.440384,27.417559,descend,Belarus
387,1621764159,2021-05-23 10:02:39,RYR1TZ,6500,261,41,53.452072,27.435043,descend,Belarus
388,1621764171,2021-05-23 10:02:51,RYR1TZ,6425,262,41,53.463043,27.45146,descend,Belarus
389,1621764182,2021-05-23 10:03:02,RYR1TZ,6325,262,41,53.47316,27.466629,descend,Belarus
390,1621764194,2021-05-23 10:03:14,RYR1TZ,6225,260,41,53.484009,27.482849,descend,Belarus
391,1621764205,2021-05-23 10:03:25,RYR1TZ,6125,260,41,53.494247,27.498053,descend,Belarus
392,1621764218,2021-05-23 10:03:38,RYR1TZ,6000,260,41,53.505753,27.515024,descend,Belarus
393,1621764231,2021-05-23 10:03:51,RYR1TZ,6000,259,41,53.517151,27.532053,descend,Belarus
394,1621764243,2021-05-23 10:04:03,RYR1TZ,6000,260,41,53.528091,27.548452,descend,Belarus
395,1621764254,2021-05-23 10:04:14,RYR1TZ,6000,262,41,53.538116,27.563442,descend,Belarus
396,1621764266,2021-05-23 10:04:26,RYR1TZ,6000,261,41,53.548759,27.579319,descend,Belarus
397,1621764277,2021-05-23 10:04:37,RYR1TZ,6000,261,41,53.55835,27.593418,descend,Belarus
398,1621764289,2021-05-23 10:04:49,RYR1TZ,6000,262,41,53.569382,27.609663,descend,Belarus
399,1621764301,2021-05-23 10:05:01,RYR1TZ,6000,262,41,53.580555,27.626091,descend,Belarus
400,1621764311,2021-05-23 10:05:11,RYR1TZ,6000,262,41,53.589958,27.640066,descend,Belarus
401,1621764325,2021-05-23 10:05:25,RYR1TZ,6000,263,53,53.601177,27.659939,descend,Belarus
402,1621764328,2021-05-23 10:05:28,RYR1TZ,6000,265,61,53.603271,27.665998,descend,Belarus
403,1621764331,2021-05-23 10:05:31,RYR1TZ,6000,266,65,53.604576,27.670763,descend,Belarus
404,1621764334,2021-05-23 10:05:34,RYR1TZ,6000,267,72,53.605927,27.677307,descend,Belarus
405,1621764337,2021-05-23 10:05:37,RYR1TZ,6000,267,78,53.606781,27.683664,descend,Belarus
406,1621764340,2021-05-23 10:05:40,RYR1TZ,6000,267,81,53.607368,27.689909,descend,Belarus
407,1621764341,2021-05-23 10:05:41,RYR1TZ,6000,267,80,53.607414,27.69112,descend,Belarus
408,1621764343,2021-05-23 10:05:43,RYR1TZ,6000,267,84,53.607697,27.696049,descend,Belarus
409,1621764344,2021-05-23 10:05:44,RYR1TZ,6000,267,84,53.607742,27.697018,descend,Belarus
410,1621764350,2021-05-23 10:05:50,RYR1TZ,6000,266,86,53.608299,27.710186,descend,Belarus
411,1621764352,2021-05-23 10:05:52,RYR1TZ,6000,266,86,53.608475,27.714582,descend,Belarus
412,1621764354,2021-05-23 10:05:54,RYR1TZ,6000,266,86,53.608627,27.717859,descend,Belarus
413,1621764355,2021-05-23 10:05:55,RYR1TZ,6000,266,86,53.608719,27.720688,descend,Belarus
414,1621764358,2021-05-23 10:05:58,RYR1TZ,6000,266,86,53.608952,27.726988,descend,Belarus
415,1621764361,2021-05-23 10:06:01,RYR1TZ,6000,265,86,53.609184,27.73345,descend,Belarus
416,1621764364,2021-05-23 10:06:04,RYR1TZ,6000,265,86,53.609325,27.738541,descend,Belarus
417,1621764376,2021-05-23 10:06:16,RYR1TZ,6000,266,86,53.610214,27.764727,descend,Belarus
418,1621764386,2021-05-23 10:06:26,RYR1TZ,6000,267,86,53.610859,27.785635,descend,Belarus
419,1621764397,2021-05-23 10:06:37,RYR1TZ,6000,266,87,53.611511,27.80785,descend,Belarus
420,1621764409,2021-05-23 10:06:49,RYR1TZ,6000,266,86,53.61232,27.832058,descend,Belarus
421,1621764422,2021-05-23 10:07:02,RYR1TZ,6000,268,86,53.613235,27.858177,descend,Belarus
422,1621764433,2021-05-23 10:07:13,RYR1TZ,5875,269,86,53.614212,27.883139,descend,Belarus
423,1621764446,2021-05-23 10:07:26,RYR1TZ,5700,269,86,53.615097,27.909151,descend,Belarus
424,1621764459,2021-05-23 10:07:39,RYR1TZ,5500,268,86,53.616074,27.937424,descend,Belarus
425,1621764470,2021-05-23 10:07:50,RYR1TZ,5375,268,86,53.616806,27.959499,descend,Belarus
426,1621764484,2021-05-23 10:08:04,RYR1TZ,5175,267,86,53.617889,27.989124,descend,Belarus
427,1621764501,2021-05-23 10:08:21,RYR1TZ,4975,265,86,53.619148,28.022568,descend,Belarus
428,1621764506,2021-05-23 10:08:26,RYR1TZ,4875,265,86,53.619507,28.034678,descend,Belarus
429,1621764512,2021-05-23 10:08:32,RYR1TZ,4800,265,86,53.619938,28.046885,descend,Belarus
430,1621764519,2021-05-23 10:08:39,RYR1TZ,4700,264,84,53.620544,28.061666,descend,Belarus
431,1621764523,2021-05-23 10:08:43,RYR1TZ,4650,264,81,53.621147,28.067968,descend,Belarus
432,1621764525,2021-05-23 10:08:45,RYR1TZ,4625,265,75,53.621704,28.072109,descend,Belarus
433,1621764527,2021-05-23 10:08:47,RYR1TZ,4600,264,72,53.622452,28.076046,descend,Belarus
434,1621764528,2021-05-23 10:08:48,RYR1TZ,4600,265,70,53.622849,28.077915,descend,Belarus
435,1621764530,2021-05-23 10:08:50,RYR1TZ,4550,265,67,53.623711,28.081619,descend,Belarus
436,1621764531,2021-05-23 10:08:51,RYR1TZ,4550,265,65,53.624222,28.083487,descend,Belarus
437,1621764533,2021-05-23 10:08:53,RYR1TZ,4500,265,62,53.625824,28.088823,descend,Belarus
438,1621764537,2021-05-23 10:08:57,RYR1TZ,4425,265,60,53.627666,28.094383,descend,Belarus
439,1621764540,2021-05-23 10:09:00,RYR1TZ,4375,265,59,53.629528,28.099716,descend,Belarus
440,1621764549,2021-05-23 10:09:09,RYR1TZ,4225,264,59,53.635345,28.116133,descend,Belarus
441,1621764550,2021-05-23 10:09:10,RYR1TZ,4200,265,59,53.636044,28.118214,descend,Belarus
442,1621764552,2021-05-23 10:09:12,RYR1TZ,4175,265,59,53.636929,28.1208,descend,Belarus
443,1621764553,2021-05-23 10:09:13,RYR1TZ,4150,265,59,53.637909,28.123627,descend,Belarus
444,1621764555,2021-05-23 10:09:15,RYR1TZ,4125,264,59,53.63884,28.126211,descend,Belarus
445,1621764557,2021-05-23 10:09:17,RYR1TZ,4100,263,59,53.64006,28.129709,descend,Belarus
446,1621764560,2021-05-23 10:09:20,RYR1TZ,4050,263,59,53.642097,28.135744,descend,Belarus
447,1621764561,2021-05-23 10:09:21,RYR1TZ,4025,263,59,53.642761,28.137556,descend,Belarus
448,1621764567,2021-05-23 10:09:27,RYR1TZ,3925,261,59,53.646427,28.148024,descend,Belarus
449,1621764574,2021-05-23 10:09:34,RYR1TZ,3825,260,58,53.650616,28.159897,descend,Belarus
450,1621764581,2021-05-23 10:09:41,RYR1TZ,3725,258,59,53.655132,28.172581,descend,Belarus
451,1621764589,2021-05-23 10:09:49,RYR1TZ,3675,254,58,53.659653,28.185268,descend,Belarus
452,1621764597,2021-05-23 10:09:57,RYR1TZ,3600,253,58,53.664955,28.199804,descend,Belarus
453,1621764603,2021-05-23 10:10:03,RYR1TZ,3525,253,57,53.668625,28.209751,descend,Belarus
454,1621764610,2021-05-23 10:10:10,RYR1TZ,3450,255,58,53.672684,28.220726,descend,Belarus
455,1621764616,2021-05-23 10:10:16,RYR1TZ,3350,253,58,53.676498,28.231148,descend,Belarus
456,1621764622,2021-05-23 10:10:22,RYR1TZ,3275,255,59,53.680023,28.241062,descend,Belarus
457,1621764630,2021-05-23 10:10:30,RYR1TZ,3150,255,59,53.685196,28.25613,descend,Belarus
458,1621764636,2021-05-23 10:10:36,RYR1TZ,3100,254,56,53.688995,28.266253,descend,Belarus
459,1621764640,2021-05-23 10:10:40,RYR1TZ,3125,252,49,53.691441,28.271538,descend,Belarus
460,1621764642,2021-05-23 10:10:42,RYR1TZ,3100,251,47,53.693527,28.275198,descend,Belarus
461,1621764643,2021-05-23 10:10:43,RYR1TZ,3100,250,44,53.693909,28.27582,descend,Belarus
462,1621764646,2021-05-23 10:10:46,RYR1TZ,3100,249,38,53.696732,28.279829,descend,Belarus
463,1621764649,2021-05-23 10:10:49,RYR1TZ,3100,248,35,53.699066,28.282576,descend,Belarus
464,1621764651,2021-05-23 10:10:51,RYR1TZ,3100,246,30,53.701778,28.285191,descend,Belarus
465,1621764652,2021-05-23 10:10:52,RYR1TZ,3100,245,28,53.702316,28.285715,descend,Belarus
466,1621764654,2021-05-23 10:10:54,RYR1TZ,3100,245,26,53.704895,28.287775,descend,Belarus
467,1621764655,2021-05-23 10:10:55,RYR1TZ,3100,244,25,53.70578,28.288502,descend,Belarus
468,1621764660,2021-05-23 10:11:00,RYR1TZ,3100,245,22,53.71106,28.292227,descend,Belarus
469,1621764664,2021-05-23 10:11:04,RYR1TZ,3100,246,22,53.714581,28.294724,descend,Belarus
470,1621764667,2021-05-23 10:11:07,RYR1TZ,3100,245,22,53.717651,28.296824,descend,Belarus
471,1621764670,2021-05-23 10:11:10,RYR1TZ,3100,242,21,53.721653,28.299488,descend,Belarus
472,1621764672,2021-05-23 10:11:12,RYR1TZ,3100,240,19,53.72374,28.300703,descend,Belarus
473,1621764673,2021-05-23 10:11:13,RYR1TZ,3100,238,18,53.724747,28.301174,descend,Belarus
474,1621764676,2021-05-23 10:11:16,RYR1TZ,3100,234,13,53.72731,28.302114,descend,Belarus
475,1621764679,2021-05-23 10:11:19,RYR1TZ,3100,227,3,53.730362,28.302639,descend,Belarus
476,1621764685,2021-05-23 10:11:25,RYR1TZ,3100,216,348,53.736504,28.30167,descend,Belarus
477,1621764688,2021-05-23 10:11:28,RYR1TZ,3100,212,340,53.739349,28.300232,descend,Belarus
478,1621764691,2021-05-23 10:11:31,RYR1TZ,3100,207,332,53.742096,28.298035,descend,Belarus
479,1621764694,2021-05-23 10:11:34,RYR1TZ,3100,204,323,53.744385,28.295523,descend,Belarus
480,1621764698,2021-05-23 10:11:38,RYR1TZ,3100,200,315,53.746948,28.291365,descend,Belarus
481,1621764703,2021-05-23 10:11:43,RYR1TZ,3100,196,302,53.749725,28.284706,descend,Belarus
482,1621764705,2021-05-23 10:11:45,RYR1TZ,3100,195,300,53.750751,28.281717,descend,Belarus
483,1621764706,2021-05-23 10:11:46,RYR1TZ,3100,196,299,53.751297,28.280222,descend,Belarus
484,1621764708,2021-05-23 10:11:48,RYR1TZ,3100,196,299,53.752258,28.277395,descend,Belarus
485,1621764709,2021-05-23 10:11:49,RYR1TZ,3100,196,299,53.752487,28.27669,descend,Belarus
486,1621764718,2021-05-23 10:11:58,RYR1TZ,3100,200,302,53.756973,28.264212,descend,Belarus
487,1621764722,2021-05-23 10:12:02,RYR1TZ,3100,200,302,53.758526,28.260067,descend,Belarus
488,1621764724,2021-05-23 10:12:04,RYR1TZ,3100,198,301,53.759628,28.257151,descend,Belarus
489,1621764725,2021-05-23 10:12:05,RYR1TZ,3100,198,301,53.760361,28.25511,descend,Belarus
490,1621764727,2021-05-23 10:12:07,RYR1TZ,3100,198,301,53.761276,28.252598,descend,Belarus
491,1621764741,2021-05-23 10:12:21,RYR1TZ,3125,195,308,53.768143,28.235178,descend,Belarus
492,1621764747,2021-05-23 10:12:27,RYR1TZ,3125,206,317,53.772118,28.228561,descend,Belarus
493,1621764752,2021-05-23 10:12:32,RYR1TZ,3150,209,321,53.775608,28.223635,descend,Belarus
494,1621764757,2021-05-23 10:12:37,RYR1TZ,3125,205,322,53.779984,28.217899,descend,Belarus
495,1621764761,2021-05-23 10:12:41,RYR1TZ,3125,202,321,53.782333,28.214853,descend,Belarus
496,1621764767,2021-05-23 10:12:47,RYR1TZ,3125,196,319,53.786827,28.208529,descend,Belarus
497,1621764780,2021-05-23 10:13:00,RYR1TZ,2975,186,318,53.795628,28.195442,descend,Belarus
498,1621764788,2021-05-23 10:13:08,RYR1TZ,2825,185,319,53.800514,28.188334,descend,Belarus
499,1621764797,2021-05-23 10:13:17,RYR1TZ,2700,178,318,53.806286,28.179932,descend,Belarus
500,1621764806,2021-05-23 10:13:26,RYR1TZ,2550,173,318,53.812042,28.171143,descend,Belarus
501,1621764819,2021-05-23 10:13:39,RYR1TZ,2375,168,319,53.819778,28.16,descend,Belarus
502,1621764829,2021-05-23 10:13:49,RYR1TZ,2225,165,318,53.825317,28.151682,descend,Belarus
503,1621764849,2021-05-23 10:14:09,RYR1TZ,1925,162,318,53.836807,28.134653,descend,Belarus
504,1621764860,2021-05-23 10:14:20,RYR1TZ,1775,154,319,53.842529,28.126333,descend,Belarus
505,1621764870,2021-05-23 10:14:30,RYR1TZ,1650,148,318,53.847839,28.118408,descend,Belarus
506,1621764880,2021-05-23 10:14:40,RYR1TZ,1500,146,319,53.852886,28.111025,descend,Belarus
507,1621764907,2021-05-23 10:15:07,RYR1TZ,1150,140,318,53.866386,28.09083,descend,Belarus
508,1621764922,2021-05-23 10:15:22,RYR1TZ,975,144,318,53.873882,28.079924,descend,Belarus
509,1621764934,2021-05-23 10:15:34,RYR1TZ,850,144,318,53.8797,28.071245,descend,Belarus
510,1621764990,2021-05-23 10:16:30,RYR1TZ,0,37,315,53.895962,28.047075,descend,Belarus
511,1621764995,2021-05-23 10:16:35,RYR1TZ,0,31,306,53.89653,28.046036,descend,Belarus
512,1621765007,2021-05-23 10:16:47,RYR1TZ,0,23,289,53.897202,28.043854,descend,Belarus
513,1621765062,2021-05-23 10:17:42,RYR1TZ,0,23,137,53.895092,28.044329,descend,Belarus
514,1621765068,2021-05-23 10:17:48,RYR1TZ,0,25,137,53.894554,28.045134,descend,Belarus
515,1621765074,2021-05-23 10:17:54,RYR1TZ,0,26,137,53.894001,28.045956,descend,Belarus
516,1621765081,2021-05-23 10:18:01,RYR1TZ,0,28,140,53.893291,28.047005,descend,Belarus
517,1621765273,2021-05-23 10:21:13,RYR1TZ,0,24,317,53.887104,28.027693,descend,Belarus
518,1621765279,2021-05-23 10:21:19,RYR1TZ,0,25,317,53.88763,28.026928,descend,Belarus
519,1621765291,2021-05-23 10:21:31,RYR1TZ,0,25,317,53.888683,28.025356,descend,Belarus
520,1621765302,2021-05-23 10:21:42,RYR1TZ,0,6,317,53.889221,28.024548,descend,Belarus
521,1621765367,2021-05-23 10:22:47,RYR1TZ,0,8,39,53.889908,28.024298,descend,Belarus
